month,year,station,basin,day_night,size_class,trap,count
7,1999,135,east,D,small,D,0
7,1999,135,east,D,small,E,0
7,1999,135,east,N,large,A,26
7,1999,135,east,N,large,B,16
7,1999,135,east,N,large,C,1
7,1999,135,east,N,large,D,0
7,1999,135,east,N,large,E,0
7,1999,135,east,N,small,A,18
7,1999,135,east,N,small,B,17
7,1999,135,east,N,small,C,3
7,1999,135,east,N,small,D,0
7,1999,135,east,N,small,E,0
7,1999,23,south,D,large,A,2
7,1999,23,south,D,large,B,2
7,1999,23,south,D,large,C,2
7,1999,23,south,D,large,D,2
7,1999,23,south,D,large,E,2
7,1999,23,south,D,small,A,0
7,1999,23,south,D,small,B,1
7,1999,23,south,D,small,C,0
7,1999,23,south,D,small,D,0
7,1999,23,south,D,small,E,0
7,1999,23,south,N,large,A,16
7,1999,23,south,N,large,B,18
7,1999,23,south,N,large,C,10
7,1999,23,south,N,large,D,5
7,1999,23,south,N,large,E,5
7,1999,23,south,N,small,A,44
7,1999,23,south,N,small,B,66
7,1999,23,south,N,small,C,58
7,1999,23,south,N,small,D,38
7,1999,23,south,N,small,E,12
7,1999,27,south,D,large,A,6
7,1999,27,south,D,large,B,2
7,1999,27,south,D,large,C,1
7,1999,27,south,D,large,D,1
7,1999,27,south,D,large,E,1
7,1999,27,south,D,small,A,1
7,1999,27,south,D,small,B,0
7,1999,27,south,D,small,C,0
7,1999,27,south,D,small,D,0
7,1999,27,south,D,small,E,0
7,1999,27,south,N,large,A,19
7,1999,27,south,N,large,B,8
7,1999,27,south,N,large,C,4
7,1999,27,south,N,large,D,3
7,1999,27,south,N,large,E,0
7,1999,27,south,N,small,A,17
7,1999,27,south,N,small,B,10
7,1999,27,south,N,small,C,1
7,1999,27,south,N,small,D,0
7,1999,27,south,N,small,E,0
7,1999,41,south,D,large,A,1
7,1999,41,south,D,large,B,0
7,1999,41,south,D,large,C,0
7,1999,41,south,D,large,D,0
7,1999,41,south,D,large,E,0
7,1999,41,south,D,small,A,0
7,1999,41,south,D,small,B,1
7,1999,41,south,D,small,C,0
7,1999,41,south,D,small,D,0
7,1999,41,south,D,small,E,1
7,1999,41,south,N,large,A,28
7,1999,41,south,N,large,B,4
7,1999,41,south,N,large,C,18
7,1999,41,south,N,large,D,0
7,1999,41,south,N,large,E,1
7,1999,41,south,N,small,A,33
7,1999,41,south,N,small,B,22
7,1999,41,south,N,small,C,36
7,1999,41,south,N,small,D,3
7,1999,41,south,N,small,E,6
7,1999,44,south,D,large,A,15
7,1999,44,south,D,large,B,2
7,1999,44,south,D,large,C,1
7,1999,44,south,D,large,D,1
7,1999,44,south,D,large,E,0
7,1999,44,south,D,small,A,0
7,1999,44,south,D,small,B,1
7,1999,44,south,D,small,C,0
7,1999,44,south,D,small,D,0
7,1999,44,south,D,small,E,1
7,1999,44,south,N,large,A,8
7,1999,44,south,N,large,B,8
7,1999,44,south,N,large,C,7
7,1999,44,south,N,large,D,3
7,1999,44,south,N,large,E,0
7,1999,44,south,N,small,A,17
7,1999,44,south,N,small,B,1
7,1999,44,south,N,small,C,7
7,1999,44,south,N,small,D,6
7,1999,44,south,N,small,E,6
7,1999,DN,north,D,large,A,57
7,1999,DN,north,D,large,B,20
7,1999,DN,north,D,large,C,11
7,1999,DN,north,D,large,D,19
7,1999,DN,north,D,large,E,60
7,1999,DN,north,D,small,A,11
7,1999,DN,north,D,small,B,4
7,1999,DN,north,D,small,C,7
7,1999,DN,north,D,small,D,6
7,1999,DN,north,D,small,E,14
7,1999,DN,north,N,large,A,60
7,1999,DN,north,N,large,B,65
7,1999,DN,north,N,large,C,94
7,1999,DN,north,N,large,D,94
7,1999,DN,north,N,large,E,34
7,1999,DN,north,N,small,A,56
7,1999,DN,north,N,small,B,50
7,1999,DN,north,N,small,C,54
7,1999,DN,north,N,small,D,39
7,1999,DN,north,N,small,E,33
8,1999,124,north,D,large,A,1
8,1999,124,north,D,large,B,1
8,1999,124,north,D,large,C,1
8,1999,124,north,D,large,D,1
8,1999,124,north,D,large,E,0
8,1999,124,north,D,small,A,0
8,1999,124,north,D,small,B,0
8,1999,124,north,D,small,C,1
8,1999,124,north,D,small,D,2
8,1999,124,north,D,small,E,1
8,1999,124,north,N,large,A,0
8,1999,124,north,N,large,B,0
8,1999,124,north,N,large,C,2
8,1999,124,north,N,large,D,3
8,1999,124,north,N,large,E,0
8,1999,124,north,N,small,A,3
8,1999,124,north,N,small,B,1
8,1999,124,north,N,small,C,4
8,1999,124,north,N,small,D,2
8,1999,124,north,N,small,E,1
8,1999,128,north,D,large,A,0
8,1999,128,north,D,large,B,0
8,1999,128,north,D,large,C,0
8,1999,128,north,D,large,D,1
8,1999,128,north,D,large,E,0
8,1999,128,north,D,small,A,0
8,1999,128,north,D,small,B,0
8,1999,128,north,D,small,C,5
8,1999,128,north,D,small,D,5
8,1999,128,north,D,small,E,2
8,1999,128,north,N,large,A,3
8,1999,128,north,N,large,B,12
8,1999,128,north,N,large,C,19
8,1999,128,north,N,large,D,22
8,1999,128,north,N,large,E,20
8,1999,128,north,N,small,A,15
8,1999,128,north,N,small,B,31
8,1999,128,north,N,small,C,44
8,1999,128,north,N,small,D,117
8,1999,128,north,N,small,E,72
8,1999,135,east,D,large,A,1
8,1999,135,east,D,large,B,0
8,1999,135,east,D,large,C,1
8,1999,135,east,D,large,D,0
8,1999,135,east,D,large,E,0
8,1999,135,east,D,small,A,0
8,1999,135,east,D,small,B,2
8,1999,135,east,D,small,C,0
8,1999,135,east,D,small,D,0
8,1999,135,east,D,small,E,0
8,1999,135,east,N,large,A,1
8,1999,135,east,N,large,B,0
8,1999,135,east,N,large,C,0
8,1999,135,east,N,large,D,0
8,1999,135,east,N,large,E,0
8,1999,135,east,N,small,A,3
8,1999,135,east,N,small,B,4
8,1999,135,east,N,small,C,0
8,1999,135,east,N,small,D,0
8,1999,135,east,N,small,E,0
8,1999,23,south,D,large,A,0
8,1999,23,south,D,large,B,0
8,1999,23,south,D,large,C,0
8,1999,23,south,D,large,D,0
8,1999,23,south,D,large,E,0
8,1999,23,south,D,small,A,2
8,1999,23,south,D,small,B,7
8,1999,23,south,D,small,C,11
8,1999,23,south,D,small,D,1
8,1999,23,south,D,small,E,1
8,1999,23,south,N,large,A,1
8,1999,23,south,N,large,B,3
8,1999,23,south,N,large,C,0
8,1999,23,south,N,large,D,0
8,1999,23,south,N,large,E,2
8,1999,23,south,N,small,A,4
8,1999,23,south,N,small,B,2
8,1999,23,south,N,small,C,0
8,1999,23,south,N,small,D,3
8,1999,23,south,N,small,E,3
8,1999,27,south,D,large,A,0
8,1999,27,south,D,large,B,4
8,1999,27,south,D,large,C,0
8,1999,27,south,D,large,D,0
8,1999,27,south,D,large,E,0
8,1999,27,south,D,small,A,15
8,1999,27,south,D,small,B,9
8,1999,27,south,D,small,C,7
8,1999,27,south,D,small,D,4
8,1999,27,south,D,small,E,0
8,1999,27,south,N,large,A,12
8,1999,27,south,N,large,B,2
8,1999,27,south,N,large,C,6
8,1999,27,south,N,large,D,1
8,1999,27,south,N,large,E,0
8,1999,27,south,N,small,A,1
8,1999,27,south,N,small,B,44
8,1999,27,south,N,small,C,3
8,1999,27,south,N,small,D,2
8,1999,27,south,N,small,E,2
8,1999,41,south,D,large,A,0
8,1999,41,south,D,large,B,0
8,1999,41,south,D,large,C,0
8,1999,41,south,D,large,D,0
8,1999,41,south,D,large,E,0
8,1999,41,south,D,small,A,5
8,1999,41,south,D,small,B,0
8,1999,41,south,D,small,C,0
8,1999,41,south,D,small,D,0
8,1999,41,south,D,small,E,19
8,1999,41,south,N,large,A,2
8,1999,41,south,N,large,B,1
8,1999,41,south,N,large,C,5
8,1999,41,south,N,large,D,2
8,1999,41,south,N,large,E,1
8,1999,41,south,N,small,A,15
8,1999,41,south,N,small,B,24
8,1999,41,south,N,small,C,8
8,1999,41,south,N,small,D,1
8,1999,41,south,N,small,E,16
8,1999,44,south,D,large,A,0
8,1999,44,south,D,large,B,0
8,1999,44,south,D,large,C,1
8,1999,44,south,D,large,D,0
8,1999,44,south,D,large,E,5
8,1999,44,south,D,small,A,1
8,1999,44,south,D,small,B,6
8,1999,44,south,D,small,C,3
8,1999,44,south,D,small,D,3
8,1999,44,south,D,small,E,29
8,1999,44,south,N,large,A,1
8,1999,44,south,N,large,B,2
8,1999,44,south,N,large,C,0
8,1999,44,south,N,large,D,1
8,1999,44,south,N,large,E,0
8,1999,44,south,N,small,A,15
8,1999,44,south,N,small,B,2
8,1999,44,south,N,small,C,6
8,1999,44,south,N,small,D,2
8,1999,44,south,N,small,E,0
8,1999,DN,north,D,large,A,2
8,1999,DN,north,D,large,B,4
8,1999,DN,north,D,large,C,1
8,1999,DN,north,D,large,D,0
8,1999,DN,north,D,large,E,1
8,1999,DN,north,D,small,A,4
8,1999,DN,north,D,small,B,12
8,1999,DN,north,D,small,C,5
8,1999,DN,north,D,small,D,4
8,1999,DN,north,D,small,E,22
8,1999,DN,north,N,large,A,20
8,1999,DN,north,N,large,B,17
8,1999,DN,north,N,large,C,15
8,1999,DN,north,N,large,D,33
8,1999,DN,north,N,large,E,40
8,1999,DN,north,N,small,A,3
8,1999,DN,north,N,small,B,20
8,1999,DN,north,N,small,C,36
8,1999,DN,north,N,small,D,32
8,1999,DN,north,N,small,E,79
6,2000,124,north,D,large,A,0
6,2000,124,north,D,large,B,2
6,2000,124,north,D,large,C,2
6,2000,124,north,D,large,D,0
6,2000,124,north,D,large,E,0
6,2000,124,north,D,small,A,1
6,2000,124,north,D,small,B,1
6,2000,124,north,D,small,C,0
6,2000,124,north,D,small,D,0
6,2000,124,north,D,small,E,0
6,2000,124,north,N,large,A,3
6,2000,124,north,N,large,B,2
6,2000,124,north,N,large,C,0
6,2000,124,north,N,large,D,0
6,2000,124,north,N,large,E,0
6,2000,124,north,N,small,A,16
6,2000,124,north,N,small,B,10
6,2000,124,north,N,small,C,12
6,2000,124,north,N,small,D,9
6,2000,124,north,N,small,E,0
6,2000,128,north,D,large,A,3
6,2000,128,north,D,large,B,0
6,2000,128,north,D,large,C,0
6,2000,128,north,D,large,D,0
6,2000,128,north,D,large,E,1
6,2000,128,north,D,small,A,0
6,2000,128,north,D,small,B,3
6,2000,128,north,D,small,C,6
6,2000,128,north,D,small,D,2
6,2000,128,north,D,small,E,10
6,2000,128,north,N,large,A,9
6,2000,128,north,N,large,B,2
6,2000,128,north,N,large,C,9
6,2000,128,north,N,large,D,5
6,2000,128,north,N,large,E,3
6,2000,128,north,N,small,A,74
6,2000,128,north,N,small,B,45
6,2000,128,north,N,small,C,42
6,2000,128,north,N,small,D,100
6,2000,128,north,N,small,E,0
6,2000,135,east,D,large,A,1
6,2000,135,east,D,large,B,0
6,2000,135,east,D,large,C,0
6,2000,135,east,D,large,D,0
6,2000,135,east,D,large,E,0
6,2000,135,east,D,small,A,0
6,2000,135,east,D,small,B,0
6,2000,135,east,D,small,C,0
6,2000,135,east,D,small,D,0
6,2000,135,east,D,small,E,0
6,2000,135,east,N,large,A,2
6,2000,135,east,N,large,B,1
6,2000,135,east,N,large,C,4
6,2000,135,east,N,large,D,4
6,2000,135,east,N,large,E,3
6,2000,135,east,N,small,A,6
6,2000,135,east,N,small,B,11
6,2000,135,east,N,small,C,2
6,2000,135,east,N,small,D,22
6,2000,135,east,N,small,E,15
6,2000,23,south,D,large,A,0
6,2000,23,south,D,large,B,0
6,2000,23,south,D,large,C,0
6,2000,23,south,D,large,D,0
6,2000,23,south,D,large,E,0
6,2000,23,south,D,small,A,11
6,2000,23,south,D,small,B,2
6,2000,23,south,D,small,C,8
6,2000,23,south,D,small,D,5
6,2000,23,south,D,small,E,0
6,2000,23,south,N,large,A,0
6,2000,23,south,N,large,B,0
6,2000,23,south,N,large,C,1
6,2000,23,south,N,large,D,0
6,2000,23,south,N,large,E,0
6,2000,23,south,N,small,A,2
6,2000,23,south,N,small,B,9
6,2000,23,south,N,small,C,17
6,2000,23,south,N,small,D,0
6,2000,23,south,N,small,E,0
6,2000,27,south,D,large,A,0
6,2000,27,south,D,large,B,0
6,2000,27,south,D,large,C,0
6,2000,27,south,D,large,D,0
6,2000,27,south,D,large,E,0
6,2000,27,south,D,small,A,1
6,2000,27,south,D,small,B,2
6,2000,27,south,D,small,C,1
6,2000,27,south,D,small,D,0
6,2000,27,south,D,small,E,0
6,2000,27,south,N,large,A,0
6,2000,27,south,N,large,B,0
6,2000,27,south,N,large,C,0
6,2000,27,south,N,large,D,0
6,2000,27,south,N,large,E,0
6,2000,27,south,N,small,A,1
6,2000,27,south,N,small,B,1
6,2000,27,south,N,small,C,0
6,2000,27,south,N,small,D,0
6,2000,27,south,N,small,E,0
6,2000,41,south,D,large,A,0
6,2000,41,south,D,large,B,1
6,2000,41,south,D,large,C,0
6,2000,41,south,D,large,D,0
6,2000,41,south,D,large,E,0
6,2000,41,south,D,small,A,1
6,2000,41,south,D,small,B,3
6,2000,41,south,D,small,C,1
6,2000,41,south,D,small,D,2
6,2000,41,south,D,small,E,3
6,2000,41,south,N,large,A,0
6,2000,41,south,N,large,B,1
6,2000,41,south,N,large,C,0
6,2000,41,south,N,large,D,0
6,2000,41,south,N,large,E,0
6,2000,41,south,N,small,A,5
6,2000,41,south,N,small,B,1
6,2000,41,south,N,small,C,25
6,2000,41,south,N,small,D,8
6,2000,41,south,N,small,E,0
6,2000,44,south,D,large,A,0
6,2000,44,south,D,large,B,0
6,2000,44,south,D,large,C,2
6,2000,44,south,D,large,D,1
6,2000,44,south,D,large,E,0
6,2000,44,south,D,small,A,7
6,2000,44,south,D,small,B,1
6,2000,44,south,D,small,C,6
6,2000,44,south,D,small,D,12
6,2000,44,south,D,small,E,0
6,2000,44,south,N,large,A,1
6,2000,44,south,N,large,B,0
6,2000,44,south,N,large,C,2
6,2000,44,south,N,large,D,0
6,2000,44,south,N,large,E,0
6,2000,44,south,N,small,A,1
6,2000,44,south,N,small,B,1
6,2000,44,south,N,small,C,15
6,2000,44,south,N,small,D,16
6,2000,44,south,N,small,E,0
6,2000,DN,north,D,large,A,2
6,2000,DN,north,D,large,B,5
6,2000,DN,north,D,large,C,4
6,2000,DN,north,D,large,D,1
6,2000,DN,north,D,large,E,0
6,2000,DN,north,D,small,A,12
6,2000,DN,north,D,small,B,30
6,2000,DN,north,D,small,C,21
6,2000,DN,north,D,small,D,7
6,2000,DN,north,D,small,E,15
6,2000,DN,north,N,large,A,18
6,2000,DN,north,N,large,B,16
6,2000,DN,north,N,large,C,8
6,2000,DN,north,N,large,D,0
6,2000,DN,north,N,large,E,0
6,2000,DN,north,N,small,A,67
6,2000,DN,north,N,small,B,27
6,2000,DN,north,N,small,C,52
6,2000,DN,north,N,small,D,0
6,2000,DN,north,N,small,E,0
9,2000,124,north,D,large,A,0
9,2000,124,north,D,large,B,1
9,2000,124,north,D,large,C,26
9,2000,124,north,D,large,D,13
9,2000,124,north,D,large,E,73
9,2000,124,north,D,small,A,10
9,2000,124,north,D,small,B,7
9,2000,124,north,D,small,C,50
9,2000,124,north,D,small,D,50
9,2000,124,north,D,small,E,101
9,2000,124,north,N,large,A,85
9,2000,124,north,N,large,B,71
9,2000,124,north,N,large,C,87
9,2000,124,north,N,large,D,32
9,2000,124,north,N,large,E,121
9,2000,124,north,N,small,A,56
9,2000,124,north,N,small,B,59
9,2000,124,north,N,small,C,69
9,2000,124,north,N,small,D,22
9,2000,124,north,N,small,E,94
9,2000,128,north,D,large,A,0
9,2000,128,north,D,large,B,0
9,2000,128,north,D,large,C,1
9,2000,128,north,D,large,D,1
9,2000,128,north,D,large,E,0
9,2000,128,north,D,small,A,29
9,2000,128,north,D,small,B,73
9,2000,128,north,D,small,C,69
9,2000,128,north,D,small,D,31
9,2000,128,north,D,small,E,0
9,2000,128,north,N,large,A,25
9,2000,128,north,N,large,B,95
9,2000,128,north,N,large,C,57
9,2000,128,north,N,large,D,37
9,2000,128,north,N,large,E,16
9,2000,128,north,N,small,A,41
9,2000,128,north,N,small,B,154
9,2000,128,north,N,small,C,108
9,2000,128,north,N,small,D,99
9,2000,128,north,N,small,E,9
9,2000,135,east,D,large,A,0
9,2000,135,east,D,large,B,0
9,2000,135,east,D,large,C,0
9,2000,135,east,D,large,D,0
9,2000,135,east,D,large,E,0
9,2000,135,east,D,small,A,2
9,2000,135,east,D,small,B,1
9,2000,135,east,D,small,C,0
9,2000,135,east,D,small,D,0
9,2000,135,east,D,small,E,0
9,2000,135,east,N,large,A,77
9,2000,135,east,N,large,B,54
9,2000,135,east,N,large,C,52
9,2000,135,east,N,large,D,129
9,2000,135,east,N,large,E,62
9,2000,135,east,N,small,A,107
9,2000,135,east,N,small,B,115
9,2000,135,east,N,small,C,121
9,2000,135,east,N,small,D,84
9,2000,135,east,N,small,E,44
9,2000,23,south,D,large,A,0
9,2000,23,south,D,large,B,0
9,2000,23,south,D,large,C,0
9,2000,23,south,D,large,D,0
9,2000,23,south,D,large,E,0
9,2000,23,south,D,small,A,1
9,2000,23,south,D,small,B,0
9,2000,23,south,D,small,C,0
9,2000,23,south,D,small,D,0
9,2000,23,south,D,small,E,0
9,2000,23,south,N,large,A,0
9,2000,23,south,N,large,B,2
9,2000,23,south,N,large,C,4
9,2000,23,south,N,large,D,0
9,2000,23,south,N,large,E,0
9,2000,23,south,N,small,A,1
9,2000,23,south,N,small,B,4
9,2000,23,south,N,small,C,3
9,2000,23,south,N,small,D,0
9,2000,23,south,N,small,E,0
9,2000,27,south,D,large,A,0
9,2000,27,south,D,large,B,0
9,2000,27,south,D,large,C,0
9,2000,27,south,D,large,D,0
9,2000,27,south,D,large,E,0
9,2000,27,south,D,small,A,1
9,2000,27,south,D,small,B,1
9,2000,27,south,D,small,C,0
9,2000,27,south,D,small,D,0
9,2000,27,south,D,small,E,0
9,2000,27,south,N,large,A,2
9,2000,27,south,N,large,B,4
9,2000,27,south,N,large,C,2
9,2000,27,south,N,large,D,1
9,2000,27,south,N,large,E,5
9,2000,27,south,N,small,A,7
9,2000,27,south,N,small,B,21
9,2000,27,south,N,small,C,13
9,2000,27,south,N,small,D,6
9,2000,27,south,N,small,E,16
9,2000,41,south,D,large,A,0
9,2000,41,south,D,large,B,0
9,2000,41,south,D,large,C,0
9,2000,41,south,D,large,D,0
9,2000,41,south,D,large,E,0
9,2000,41,south,D,small,A,1
9,2000,41,south,D,small,B,1
9,2000,41,south,D,small,C,0
9,2000,41,south,D,small,D,0
9,2000,41,south,D,small,E,0
9,2000,41,south,N,large,A,6
9,2000,41,south,N,large,B,1
9,2000,41,south,N,large,C,0
9,2000,41,south,N,large,D,0
9,2000,41,south,N,large,E,4
9,2000,41,south,N,small,A,7
9,2000,41,south,N,small,B,1
9,2000,41,south,N,small,C,1
9,2000,41,south,N,small,D,1
9,2000,41,south,N,small,E,6
9,2000,44,south,D,large,A,1
9,2000,44,south,D,large,B,2
9,2000,44,south,D,large,C,0
9,2000,44,south,D,large,D,0
9,2000,44,south,D,large,E,0
9,2000,44,south,D,small,A,1
9,2000,44,south,D,small,B,9
9,2000,44,south,D,small,C,2
9,2000,44,south,D,small,D,0
9,2000,44,south,D,small,E,0
9,2000,44,south,N,large,A,0
9,2000,44,south,N,large,B,0
9,2000,44,south,N,large,C,6
9,2000,44,south,N,large,D,1
9,2000,44,south,N,large,E,0
9,2000,44,south,N,small,A,2
9,2000,44,south,N,small,B,8
9,2000,44,south,N,small,C,9
9,2000,44,south,N,small,D,3
9,2000,44,south,N,small,E,0
9,2000,DN,north,D,large,A,1
9,2000,DN,north,D,large,B,3
9,2000,DN,north,D,large,C,0
9,2000,DN,north,D,large,D,0
9,2000,DN,north,D,large,E,0
9,2000,DN,north,D,small,A,63
9,2000,DN,north,D,small,B,63
9,2000,DN,north,D,small,C,37
9,2000,DN,north,D,small,D,1
9,2000,DN,north,D,small,E,0
9,2000,DN,north,N,large,A,15
9,2000,DN,north,N,large,B,31
9,2000,DN,north,N,large,C,32
9,2000,DN,north,N,large,D,55
9,2000,DN,north,N,large,E,53
9,2000,DN,north,N,small,A,45
9,2000,DN,north,N,small,B,90
9,2000,DN,north,N,small,C,91
9,2000,DN,north,N,small,D,310
9,2000,DN,north,N,small,E,80
6,2001,124,north,D,large,A,18
6,2001,124,north,D,large,B,8
6,2001,124,north,D,large,C,13
6,2001,124,north,D,large,D,35
6,2001,124,north,D,large,E,7
6,2001,124,north,D,small,A,31
6,2001,124,north,D,small,B,79
6,2001,124,north,D,small,C,130
6,2001,124,north,D,small,D,144
6,2001,124,north,D,small,E,15
6,2001,124,north,N,large,A,51
6,2001,124,north,N,large,B,51
6,2001,124,north,N,large,C,60
6,2001,124,north,N,large,D,85
6,2001,124,north,N,large,E,57
6,2001,124,north,N,small,A,156
6,2001,124,north,N,small,B,141
6,2001,124,north,N,small,C,141
6,2001,124,north,N,small,D,158
6,2001,124,north,N,small,E,130
6,2001,128,north,D,large,A,49
6,2001,128,north,D,large,B,45
6,2001,128,north,D,large,C,105
6,2001,128,north,D,large,D,51
6,2001,128,north,D,large,E,63
6,2001,128,north,D,small,A,56
6,2001,128,north,D,small,B,70
6,2001,128,north,D,small,C,164
6,2001,128,north,D,small,D,89
6,2001,128,north,D,small,E,80
6,2001,128,north,N,large,A,47
6,2001,128,north,N,large,B,62
6,2001,128,north,N,large,C,63
6,2001,128,north,N,large,D,63
6,2001,128,north,N,large,E,63
6,2001,128,north,N,small,A,97
6,2001,128,north,N,small,B,182
6,2001,128,north,N,small,C,135
6,2001,128,north,N,small,D,130
6,2001,128,north,N,small,E,125
6,2001,135,east,D,large,A,1
6,2001,135,east,D,large,B,1
6,2001,135,east,D,large,C,1
6,2001,135,east,D,large,D,0
6,2001,135,east,D,large,E,2
6,2001,135,east,D,small,A,8
6,2001,135,east,D,small,B,1
6,2001,135,east,D,small,C,16
6,2001,135,east,D,small,D,4
6,2001,135,east,D,small,E,28
6,2001,135,east,N,large,A,0
6,2001,135,east,N,large,B,0
6,2001,135,east,N,large,C,0
6,2001,135,east,N,large,D,0
6,2001,135,east,N,large,E,2
6,2001,135,east,N,small,A,4
6,2001,135,east,N,small,B,2
6,2001,135,east,N,small,C,4
6,2001,135,east,N,small,D,5
6,2001,135,east,N,small,E,4
6,2001,23,south,D,large,A,0
6,2001,23,south,D,large,B,0
6,2001,23,south,D,large,C,0
6,2001,23,south,D,large,D,0
6,2001,23,south,D,large,E,0
6,2001,23,south,D,small,A,2
6,2001,23,south,D,small,B,0
6,2001,23,south,D,small,C,0
6,2001,23,south,D,small,D,0
6,2001,23,south,D,small,E,0
6,2001,23,south,N,large,A,0
6,2001,23,south,N,large,B,1
6,2001,23,south,N,large,C,0
6,2001,23,south,N,large,D,0
6,2001,23,south,N,large,E,0
6,2001,23,south,N,small,A,1
6,2001,23,south,N,small,B,5
6,2001,23,south,N,small,C,1
6,2001,23,south,N,small,D,6
6,2001,23,south,N,small,E,0
6,2001,27,south,D,large,A,1
6,2001,27,south,D,large,B,0
6,2001,27,south,D,large,C,0
6,2001,27,south,D,large,D,0
6,2001,27,south,D,large,E,0
6,2001,27,south,D,small,A,2
6,2001,27,south,D,small,B,0
6,2001,27,south,D,small,C,0
6,2001,27,south,D,small,D,0
6,2001,27,south,D,small,E,0
6,2001,27,south,N,large,A,0
6,2001,27,south,N,large,B,1
6,2001,27,south,N,large,C,1
6,2001,27,south,N,large,D,0
6,2001,27,south,N,large,E,0
6,2001,27,south,N,small,A,8
6,2001,27,south,N,small,B,0
6,2001,27,south,N,small,C,5
6,2001,27,south,N,small,D,2
6,2001,27,south,N,small,E,0
6,2001,41,south,D,large,A,0
6,2001,41,south,D,large,B,0
6,2001,41,south,D,large,C,0
6,2001,41,south,D,large,D,0
6,2001,41,south,D,large,E,0
6,2001,41,south,D,small,A,0
6,2001,41,south,D,small,B,0
6,2001,41,south,D,small,C,0
6,2001,41,south,D,small,D,0
6,2001,41,south,D,small,E,0
6,2001,41,south,N,large,A,0
6,2001,41,south,N,large,B,0
6,2001,41,south,N,large,C,0
6,2001,41,south,N,large,D,0
6,2001,41,south,N,large,E,0
6,2001,41,south,N,small,A,1
6,2001,41,south,N,small,B,1
6,2001,41,south,N,small,C,0
6,2001,41,south,N,small,D,0
6,2001,41,south,N,small,E,0
6,2001,44,south,D,large,A,1
6,2001,44,south,D,large,B,0
6,2001,44,south,D,large,C,0
6,2001,44,south,D,large,D,0
6,2001,44,south,D,large,E,0
6,2001,44,south,D,small,A,1
6,2001,44,south,D,small,B,0
6,2001,44,south,D,small,C,0
6,2001,44,south,D,small,D,0
6,2001,44,south,D,small,E,0
6,2001,44,south,N,large,A,2
6,2001,44,south,N,large,B,7
6,2001,44,south,N,large,C,0
6,2001,44,south,N,large,D,0
6,2001,44,south,N,large,E,0
6,2001,44,south,N,small,A,22
6,2001,44,south,N,small,B,6
6,2001,44,south,N,small,C,1
6,2001,44,south,N,small,D,2
6,2001,44,south,N,small,E,0
6,2001,DN,north,D,large,A,15
6,2001,DN,north,D,large,B,21
6,2001,DN,north,D,large,C,8
6,2001,DN,north,D,large,D,1
6,2001,DN,north,D,large,E,5
6,2001,DN,north,D,small,A,20
6,2001,DN,north,D,small,B,18
6,2001,DN,north,D,small,C,34
6,2001,DN,north,D,small,D,6
6,2001,DN,north,D,small,E,15
6,2001,DN,north,N,large,A,28
6,2001,DN,north,N,large,B,2
6,2001,DN,north,N,large,C,6
6,2001,DN,north,N,large,D,55
6,2001,DN,north,N,large,E,61
6,2001,DN,north,N,small,A,75
6,2001,DN,north,N,small,B,43
6,2001,DN,north,N,small,C,19
